time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-25 00:00:00+00:00,7,4,,
2025-05-26 00:00:00+00:00,5,4,,
2025-05-27 00:00:00+00:00,36,10,19.0,1.0
2025-05-28 00:00:00+00:00,4,4,4.0,1.0
2025-05-29 00:00:00+00:00,39,9,17.0,1.0
2025-05-30 00:00:00+00:00,24,8,,
2025-05-31 00:00:00+00:00,5,3,,
2025-06-01 00:00:00+00:00,7,4,6.0,1.0
2025-06-02 00:00:00+00:00,4,3,,
2025-06-03 00:00:00+00:00,2,2,,
2025-06-04 00:00:00+00:00,28,8,1.0,1.0
2025-06-05 00:00:00+00:00,10,6,,
2025-06-06 00:00:00+00:00,23,12,10.0,3.0
2025-06-07 00:00:00+00:00,6,3,,
